domgi	accession	taxid	taxOrg	nPig	nGi
334026	pfam00352	1432141	Rhizophagus irregularis DAOM 197198w	3	8
334026	pfam00352	1869227	bacterium	3	8
334026	pfam00352	6185	Schistosoma haematobium	3	7
334026	pfam00352	27457	Bactrocera dorsalis	3	7
334026	pfam00352	30195	Bombus terrestris	3	7
334026	pfam00352	64791	Trachymyrmex zeteki	3	7
334026	pfam00352	69525	Natrinema pellirubrum	3	7
334026	pfam00352	89673	Phyllostomus discolor	3	7
334026	pfam00352	158456	Betta splendens	3	7
334026	pfam00352	326968	Ziziphus jujuba	3	7
334026	pfam00352	337243	Halorubrum ezzemoulense	3	7
334026	pfam00352	486041	Laccaria bicolor S238N-H82	3	7
334026	pfam00352	1608465	Natrinema sp. CBA1119	3	7
334026	pfam00352	2012524	Thermoplasmatales archaeon ex4484_6	3	7
334026	pfam00352	2022692	Nitrosopumilales archaeon CG11_big_fil_rev_8_21_14_0_20_33_24	3	7
334026	pfam00352	2264	Thermococcus celer	3	6
334026	pfam00352	3694	Populus trichocarpa	3	6
334026	pfam00352	3988	Ricinus communis	3	6
334026	pfam00352	4072	Capsicum annuum	3	6
334026	pfam00352	5801	Eimeria acervulina	3	6
334026	pfam00352	5857	Plasmodium fragile	3	6
334026	pfam00352	6183	Schistosoma mansoni	3	6
334026	pfam00352	7375	Lucilia cuprina	3	6
334026	pfam00352	7463	Apis florea	3	6
334026	pfam00352	7493	Trichogramma pretiosum	3	6
334026	pfam00352	9371	Echinops telfairi	3	6
334026	pfam00352	10141	Cavia porcellus	3	6
334026	pfam00352	13686	Solenopsis invicta	3	6
334026	pfam00352	34839	Chinchilla lanigera	3	6
334026	pfam00352	51031	Necator americanus	3	6
334026	pfam00352	51315	Eimeria necatrix	3	6
334026	pfam00352	67593	Phytophthora sojae	3	6
334026	pfam00352	103944	Protobothrops mucrosquamatus	3	6
334026	pfam00352	121224	Pediculus humanus corporis	3	6
334026	pfam00352	150288	Boleophthalmus pectinirostris	3	6
334026	pfam00352	156304	Ceratina calcarata	3	6
334026	pfam00352	222816	Orussus abietinus	3	6
334026	pfam00352	222984	Natrinema altunense	3	6
334026	pfam00352	225117	Pyrus x bretschneideri	3	6
334026	pfam00352	227321	Aspergillus nidulans FGSC A4	3	6
334026	pfam00352	246969	Thermococcus sp. AM4	3	6
334026	pfam00352	268735	Halonotius pteroides	3	6
334026	pfam00352	355548	Halobacterium jilantaiense	3	6
334026	pfam00352	358766	Methanoregula boonei	3	6
334026	pfam00352	370354	Entamoeba dispar SAW760	3	6
334026	pfam00352	403677	Phytophthora infestans T30-4	3	6
334026	pfam00352	462227	Babesia sp. Xinjiang	3	6
334026	pfam00352	484906	Babesia bovis T2Bo	3	6
334026	pfam00352	555875	Halogeometricum limi	3	6
334026	pfam00352	597456	Habropoda laboriosa	3	6
334026	pfam00352	619731	Halostagnicola kamekurae	3	6
334026	pfam00352	660520	Halogranum amylolyticum	3	6
334026	pfam00352	695850	Saprolegnia parasitica CBS 223.65	3	6
334026	pfam00352	755307	Salinigranum rubrum	3	6
334026	pfam00352	796027	Sugiyamaella lignohabitans	3	6
334026	pfam00352	882104	Methanoregula formicica	3	6
334026	pfam00352	946362	Salpingoeca rosetta	3	6
334026	pfam00352	1133968	Babesia microti strain RI	3	6
334026	pfam00352	1156394	Saprolegnia diclina VS20	3	6
334026	pfam00352	1170320	Candidatus Nitrosopumilus salaria	3	6
334026	pfam00352	1367881	Halorientalis persicus	3	6
334026	pfam00352	1383851	Halorubrum halodurans	3	6
334026	pfam00352	1407055	Thaumarchaeota archaeon N4	3	6
334026	pfam00352	1514971	Haloprofundus marisrubri	3	6
334026	pfam00352	1544719	Haloferax sp. SB3	3	6
334026	pfam00352	1674923	Thermococcus sp. 2319x1	3	6
334026	pfam00352	2077203	Haloferax sp. Atlit-12N	3	6
334026	pfam00352	2282125	Haloarcula sp. Atlit-7R	3	6
334026	pfam00352	2479928	Halorientalis sp. F13-25	3	6
334026	pfam00352	2265	Thermococcus litoralis	3	5
334026	pfam00352	6573	Mizuhopecten yessoensis	3	5
334026	pfam00352	7102	Heliothis virescens	3	5
334026	pfam00352	7574	Lingula anatina	3	5
334026	pfam00352	8005	Electrophorus electricus	3	5
334026	pfam00352	8954	Falco peregrinus	3	5
334026	pfam00352	9258	Ornithorhynchus anatinus	3	5
334026	pfam00352	10036	Mesocricetus auratus	3	5
334026	pfam00352	13146	Melopsittacus undulatus	3	5
334026	pfam00352	28588	Zeugodacus cucurbitae	3	5
334026	pfam00352	29760	Vitis vinifera	3	5
334026	pfam00352	39432	Saimiri boliviensis boliviensis	3	5
334026	pfam00352	43146	Rhopalosiphum maidis	3	5
334026	pfam00352	52670	Austrofundulus limnaeus	3	5
334026	pfam00352	64793	Wasmannia auropunctata	3	5
334026	pfam00352	74940	Oncorhynchus tshawytscha	3	5
334026	pfam00352	80966	Acanthochromis polyacanthus	3	5
334026	pfam00352	100784	Balearica regulorum gibbericeps	3	5
334026	pfam00352	180498	Jatropha curcas	3	5
334026	pfam00352	187878	Thermococcus gammatolerans	3	5
334026	pfam00352	207710	Prosopis alba	3	5
334026	pfam00352	224129	Agrilus planipennis	3	5
334026	pfam00352	304371	Methanocella paludicola SANAE	3	5
334026	pfam00352	307658	Monomorium pharaonis	3	5
334026	pfam00352	310915	Pangasianodon hypophthalmus	3	5
334026	pfam00352	336983	Colobus angolensis palliatus	3	5
334026	pfam00352	411798	Vollenhovia emeryi	3	5
334026	pfam00352	471704	Trachymyrmex cornetzi	3	5
334026	pfam00352	913025	Thermococcus sp. PK	3	5
334026	pfam00352	971279	Palaeococcus pacificus	3	5
334026	pfam00352	1419722	Halorubrum sp. SD626R	3	5
334026	pfam00352	1495314	Methanoculleus sp. MH98A	3	5
334026	pfam00352	1932360	Halorientalis sp. IM1011	3	5
334026	pfam00352	2024843	Nitrosopumilus sp.	3	5
334026	pfam00352	2282128	Halorubrum sp. Atlit-26R	3	5
334026	pfam00352	2478554	Nitrosopumilus sp. D6	3	5
334026	pfam00352	2507075	Methanosarcina sp. MSH10X1	3	5
334026	pfam00352	2309	Pyrodictium occultum	3	4
334026	pfam00352	4533	Oryza brachyantha	3	4
334026	pfam00352	7092	Bombyx mandarina	3	4
334026	pfam00352	7111	Trichoplusia ni	3	4
334026	pfam00352	7137	Galleria mellonella	3	4
334026	pfam00352	7515	Ctenocephalides felis	3	4
334026	pfam00352	7950	Clupea harengus	3	4
334026	pfam00352	8078	Fundulus heteroclitus	3	4
334026	pfam00352	8496	Alligator mississippiensis	3	4
334026	pfam00352	9135	Serinus canaria	3	4
334026	pfam00352	9402	Pteropus alecto	3	4
334026	pfam00352	9483	Callithrix jacchus	3	4
334026	pfam00352	9785	Loxodonta africana	3	4
334026	pfam00352	9986	Oryctolagus cuniculus	3	4
334026	pfam00352	10020	Dipodomys ordii	3	4
334026	pfam00352	28743	Cyprinodon variegatus	3	4
334026	pfam00352	50390	Diabrotica virgifera virgifera	3	4
334026	pfam00352	56313	Tyto alba	3	4
334026	pfam00352	83485	Linepithema humile	3	4
334026	pfam00352	83986	Methanoculleus bourgensis	3	4
334026	pfam00352	89462	Bubalus bubalis	3	4
334026	pfam00352	93504	Ostrinia furnacalis	3	4
334026	pfam00352	112509	Hordeum vulgare subsp. vulgare	3	4
334026	pfam00352	118200	Picoides pubescens	3	4
334026	pfam00352	119434	Halorubrum tebenquichense	3	4
334026	pfam00352	125878	Nanorana parkeri	3	4
334026	pfam00352	133901	Frankliniella occidentalis	3	4
334026	pfam00352	144034	Pogonomyrmex barbatus	3	4
334026	pfam00352	156563	Cyanistes caeruleus	3	4
334026	pfam00352	166361	Onthophagus taurus	3	4
334026	pfam00352	169297	Aegilops tauschii subsp. tauschii	3	4
334026	pfam00352	259920	Rhincodon typus	3	4
334026	pfam00352	268475	Trichinella zimbabwensis	3	4
334026	pfam00352	300111	Temnothorax curvispinosus	3	4
334026	pfam00352	301375	Methanosaeta harundinacea	3	4
334026	pfam00352	334116	Vanessa tameamea	3	4
334026	pfam00352	379532	Propithecus coquereli	3	4
334026	pfam00352	489138	Halarchaeum acidiphilum	3	4
334026	pfam00352	542832	Peronospora effusa	3	4
334026	pfam00352	582419	Thermococcus paralvinellae	3	4
334026	pfam00352	604354	Thermococcus sibiricus MM 739	3	4
334026	pfam00352	609295	Dinoponera quadriceps	3	4
334026	pfam00352	743375	Polistes dominula	3	4
334026	pfam00352	943118	Toxoplasma gondii MAS	3	4
334026	pfam00352	1156433	Streptococcus sp. I-P16	3	4
334026	pfam00352	1357716	Batrachochytrium salamandrivorans	3	4
334026	pfam00352	1392998	Candidatus Methanoperedens nitroreducens	3	4
334026	pfam00352	1975560	Euryarchaeota archaeon CG01_land_8_20_14_3_00_38_12	3	4
334026	pfam00352	2250273	Candidatus Geothermarchaeota archaeon	3	4
334026	pfam00352	2250530	Archaeoglobi archaeon	3	4
334026	pfam00352	3649	Carica papaya	3	3
334026	pfam00352	4556	Setaria viridis	3	3
334026	pfam00352	4779	Bremia lactucae	3	3
334026	pfam00352	4792	Phytophthora parasitica	3	3
334026	pfam00352	5826	Plasmodium chabaudi adami	3	3
334026	pfam00352	5949	Stylonychia lemnae	3	3
334026	pfam00352	6182	Schistosoma japonicum	3	3
334026	pfam00352	6184	Schistosoma bovis	3	3
334026	pfam00352	6205	Hydatigera taeniaeformis	3	3
334026	pfam00352	6211	Echinococcus multilocularis	3	3
334026	pfam00352	6216	Hymenolepis diminuta	3	3
334026	pfam00352	6290	Haemonchus placei	3	3
334026	pfam00352	6669	Daphnia pulex	3	3
334026	pfam00352	6958	Euroglyphus maynei	3	3
334026	pfam00352	7370	Musca domestica	3	3
334026	pfam00352	7425	Nasonia vitripennis	3	3
334026	pfam00352	7460	Apis mellifera	3	3
334026	pfam00352	7461	Apis cerana	3	3
334026	pfam00352	7741	Branchiostoma belcheri	3	3
334026	pfam00352	7906	Acipenser ruthenus	3	3
334026	pfam00352	7994	Astyanax mexicanus	3	3
334026	pfam00352	8897	Chaetura pelagica	3	3
334026	pfam00352	9009	Callipepla squamata	3	3
334026	pfam00352	9014	Colinus virginianus	3	3
334026	pfam00352	9083	Bambusicola thoracicus	3	3
334026	pfam00352	9103	Meleagris gallopavo	3	3
334026	pfam00352	9218	Phoenicopterus ruber ruber	3	3
334026	pfam00352	9365	Erinaceus europaeus	3	3
334026	pfam00352	9407	Rousettus aegyptiacus	3	3
334026	pfam00352	9978	Ochotona princeps	3	3
334026	pfam00352	9999	Urocitellus parryii	3	3
334026	pfam00352	13347	Armadillidium vulgare	3	3
334026	pfam00352	22663	Punica granatum	3	3
334026	pfam00352	27835	Nippostrongylus brasiliensis	3	3
334026	pfam00352	28005	Strigomonas culicis	3	3
334026	pfam00352	28377	Anolis carolinensis	3	3
334026	pfam00352	29729	Gossypium arboreum	3	3
334026	pfam00352	29920	Phytophthora cactorum	3	3
334026	pfam00352	30455	Fulmarus glacialis	3	3
334026	pfam00352	30611	Otolemur garnettii	3	3
334026	pfam00352	31246	Schistosoma mattheei	3	3
334026	pfam00352	37040	Gavia stellata	3	3
334026	pfam00352	37344	Athalia rosae	3	3
334026	pfam00352	37621	Priapulus caudatus	3	3
334026	pfam00352	43151	Anopheles darlingi	3	3
334026	pfam00352	43346	Bison bison bison	3	3
334026	pfam00352	43455	Cathartes aura	3	3
334026	pfam00352	45464	Teladorsagia circumcincta	3	3
334026	pfam00352	47790	Tetrabaena socialis	3	3
334026	pfam00352	48269	Schistosoma margrebowiei	3	3
334026	pfam00352	48709	Orchesella cincta	3	3
334026	pfam00352	49390	Coffea canephora	3	3
334026	pfam00352	50402	Charadrius vociferus	3	3
334026	pfam00352	51240	Juglans regia	3	3
334026	pfam00352	52283	Sarcoptes scabiei	3	3
334026	pfam00352	55544	Platysternon megacephalum	3	3
334026	pfam00352	56216	Neotoma lepida	3	3
334026	pfam00352	57577	Trifolium pratense	3	3
334026	pfam00352	59538	Pantholops hodgsonii	3	3
334026	pfam00352	59799	Angomonas deanei	3	3
334026	pfam00352	60517	Taenia asiatica	3	3
334026	pfam00352	62708	Golovinomyces cichoracearum	3	3
334026	pfam00352	64459	Pieris rapae	3	3
334026	pfam00352	64838	Fopius arisanus	3	3
334026	pfam00352	67767	Lasius niger	3	3
334026	pfam00352	70667	Schistocephalus solidus	3	3
334026	pfam00352	74557	Thraustotheca clavata	3	3
334026	pfam00352	74873	Anopheles sinensis	3	3
334026	pfam00352	75702	Populus euphratica	3	3
334026	pfam00352	76194	Papilio polytes	3	3
334026	pfam00352	85433	Hymenolepis microstoma	3	3
334026	pfam00352	88015	Eurytemora affinis	3	3
334026	pfam00352	91411	Polistes canadensis	3	3
334026	pfam00352	93934	Coturnix japonica	3	3
334026	pfam00352	94128	Apis cerana cerana	3	3
334026	pfam00352	94901	Rhinocheilus lecontei	3	3
334026	pfam00352	102285	Hymenolepis nana	3	3
334026	pfam00352	108875	Herrania umbratica	3	3
334026	pfam00352	110193	Nicrophorus vespilloides	3	3
334026	pfam00352	117903	Protopolystoma xenopodis	3	3
334026	pfam00352	118797	Lipotes vexillifer	3	3
334026	pfam00352	121530	Tauraco erythrolophus	3	3
334026	pfam00352	135651	Caenorhabditis brenneri	3	3
334026	pfam00352	146911	Gekko japonicus	3	3
334026	pfam00352	157069	Trichobilharzia regenti	3	3
334026	pfam00352	168631	Chilo suppressalis	3	3
334026	pfam00352	176057	Nestor notabilis	3	3
334026	pfam00352	188344	Leptosomus discolor	3	3
334026	pfam00352	195883	Laodelphax striatellus	3	3
334026	pfam00352	217634	Anoplophora glabripennis	3	3
334026	pfam00352	219809	Pseudomyrmex gracilis	3	3
334026	pfam00352	225359	Erysiphe pulchra	3	3
334026	pfam00352	230356	Methanolacinia paynteri	3	3
334026	pfam00352	240206	Pterocles gutturalis	3	3
334026	pfam00352	266149	Pseudocohnilembus persalinus	3	3
334026	pfam00352	267555	Cuscuta australis	3	3
334026	pfam00352	278856	Danaus plexippus plexippus	3	3
334026	pfam00352	294128	Hyalella azteca	3	3
334026	pfam00352	333673	Hirundo rustica rustica	3	3
334026	pfam00352	334426	Angiostrongylus costaricensis	3	3
334026	pfam00352	345573	Podiceps cristatus	3	3
334026	pfam00352	441921	Neodiprion lecontei	3	3
334026	pfam00352	482537	Galeopterus variegatus	3	3
334026	pfam00352	483139	Cystoisospora suis	3	3
334026	pfam00352	488124	Methanofollis ethanolicus	3	3
334026	pfam00352	491861	Grammomys surdaster	3	3
334026	pfam00352	520822	Atta colombica	3	3
334026	pfam00352	568069	Clunio marinus	3	3
334026	pfam00352	720590	Plasmodium sp. DRC-Itaito	3	3
334026	pfam00352	880534	Plasmodium sp. gorilla clade G1	3	3
334026	pfam00352	890382	Albugo laibachii Nc14	3	3
334026	pfam00352	906689	Dendrobium catenatum	3	3
334026	pfam00352	933084	Jaapia argillacea MUCL 33604	3	3
334026	pfam00352	1080712	Methanomassiliicoccus luminyensis	3	3
334026	pfam00352	1081669	Hepatospora eriocheir	3	3
334026	pfam00352	1144522	Tritrichomonas foetus	3	3
334026	pfam00352	1202772	Achlya hypogyna	3	3
334026	pfam00352	1238425	Haloquadratum walsbyi J07HQW2	3	3
334026	pfam00352	1242866	Thermoplasmatales archaeon SCGC AB-540-F20	3	3
334026	pfam00352	1314807	Dendrothele bispora CBS 962.96	3	3
334026	pfam00352	1353246	Candidatus Nitrosotenuis chungbukensis	3	3
334026	pfam00352	1398154	Sporothrix brasiliensis 5110	3	3
334026	pfam00352	1527301	Nitrosopumilus sp. PRT-SC01	3	3
334026	pfam00352	1640512	Thaumarchaeota archaeon CSP1-1	3	3
334026	pfam00352	1661398	Asbolus verrucosus	3	3
334026	pfam00352	1698268	candidate division MSBL1 archaeon SCGC-AAA259I14	3	3
334026	pfam00352	1713724	Methanomassiliicoccales archaeon RumEn M1	3	3
334026	pfam00352	1775544	Halorhabdus rudnickae	3	3
334026	pfam00352	1776294	Nitrosopumilus sp. Nsub	3	3
334026	pfam00352	1797378	Candidatus Bathyarchaeota archaeon RBG_13_46_16b	3	3
334026	pfam00352	1797976	Euryarchaeota archaeon RBG_13_31_8	3	3
334026	pfam00352	1811727	Methanomassiliicoccales archaeon PtaB.Bin134	3	3
334026	pfam00352	1849166	Candidatus Lokiarchaeota archaeon CR_4	3	3
334026	pfam00352	1919206	Halobacteriales archaeon SW_8_65_20	3	3
334026	pfam00352	1974385	Candidatus Bathyarchaeota archaeon CG07_land_8_20_14_0_80_47_9	3	3
334026	pfam00352	1975559	Euryarchaeota archaeon CG_4_9_14_3_um_filter_38_12	3	3
334026	pfam00352	2023137	Aurantiochytrium sp. FCC1311	3	3
334026	pfam00352	2026773	Candidatus Pacearchaeota archaeon	3	3
334026	pfam00352	2026780	Planctomycetes bacterium	3	3
334026	pfam00352	2052170	Methanoregula sp.	3	3
334026	pfam00352	2094558	Prunus yedoensis var. nudiflora	3	3
334026	pfam00352	2099673	Candidatus Nanohaloarchaeota archaeon	3	3
334026	pfam00352	2250274	Candidatus Micrarchaeota archaeon	3	3
334026	pfam00352	2293854	Methanocalculus sp. MSAO_Arc1	3	3
334026	pfam00352	2480582	Halorubrum sp. ZY8	3	3
334026	pfam00352	2508724	Halorubrum sp. ZC67	3	3
334026	pfam00352	2575697	halophilic archaeon SHRA6	3	3
334026	pfam00352	559292	Saccharomyces cerevisiae S288C	2	215
334026	pfam00352	6334	Trichinella spiralis	2	24
334026	pfam00352	1073090	Penicilliopsis zonata CBS 506.65	2	21
334026	pfam00352	6336	Trichinella nelsoni	2	17
334026	pfam00352	9708	Odobenus rosmarus divergens	2	16
334026	pfam00352	9733	Orcinus orca	2	15
334026	pfam00352	498257	Verticillium dahliae VdLs.17	2	15
334026	pfam00352	5823	Plasmodium berghei ANKA	2	14
334026	pfam00352	2287	Saccharolobus solfataricus	2	12
334026	pfam00352	109376	Brassica oleracea var. oleracea	2	12
334026	pfam00352	932674	Corvus cornix cornix	2	12
334026	pfam00352	1803500	Candidatus Aenigmarchaeota archaeon CG1_02_38_14	2	12
334026	pfam00352	1805393	Thaumarchaeota archaeon 13_1_40CM_38_12	2	12
334026	pfam00352	660122	[Nectria] haematococca mpVI 77-13-4	2	11
334026	pfam00352	1805139	Euryarchaeota archaeon 13_1_20CM_4_64_14	2	11
334026	pfam00352	5127	Fusarium fujikuroi	2	9
334026	pfam00352	9545	Macaca nemestrina	2	9
334026	pfam00352	9938	Ovis aries musimon	2	9
334026	pfam00352	1765655	Halorubrum tropicale	2	9
334026	pfam00352	2162	Methanobacterium formicicum	2	8
334026	pfam00352	4081	Solanum lycopersicum	2	8
334026	pfam00352	9555	Papio anubis	2	8
334026	pfam00352	336722	Zymoseptoria tritici IPO323	2	8
334026	pfam00352	367188	Haladaptatus	2	8
334026	pfam00352	1317065	Phytophthora parasitica P1569	2	8
334026	pfam00352	1986692	Euryarchaeota archaeon TMED252	2	8
334026	pfam00352	5861	Plasmodium yoelii	2	7
334026	pfam00352	9597	Pan paniscus	2	7
334026	pfam00352	30538	Vicugna pacos	2	7
334026	pfam00352	43687	Metallosphaera sedula	2	7
334026	pfam00352	1410606	Candidatus Nitrosopelagicus brevis	2	7
334026	pfam00352	1706337	Neophocaena asiaeorientalis asiaeorientalis	2	7
334026	pfam00352	1963271	Halorubraceae	2	7
334026	pfam00352	1978157	Candidatus Marsarchaeota G2 archaeon OSP_D	2	7
334026	pfam00352	2246	Haloferax volcanii	2	6
334026	pfam00352	2249	Halococcus	2	6
334026	pfam00352	6035	Encephalitozoon cuniculi	2	6
334026	pfam00352	6337	Trichinella pseudospiralis	2	6
334026	pfam00352	9749	Delphinapterus leucas	2	6
334026	pfam00352	9796	Equus caballus	2	6
334026	pfam00352	38626	Phascolarctos cinereus	2	6
334026	pfam00352	54757	Plasmodium vinckei vinckei	2	6
334026	pfam00352	79684	Microtus ochrogaster	2	6
334026	pfam00352	81972	Arabidopsis lyrata subsp. lyrata	2	6
334026	pfam00352	81985	Capsella rubella	2	6
334026	pfam00352	155416	Monosporascus cannonballus	2	6
334026	pfam00352	253628	Verruconis gallopava	2	6
334026	pfam00352	330779	Sulfolobus acidocaldarius DSM 639	2	6
334026	pfam00352	353153	Trypanosoma cruzi strain CL Brener	2	6
334026	pfam00352	376170	Haloplanus	2	6
334026	pfam00352	416585	Halorubrum californiense	2	6
334026	pfam00352	515849	Podospora anserina S mat+	2	6
334026	pfam00352	578455	Thielavia terrestris NRRL 8126	2	6
334026	pfam00352	695982	Halogranum	2	6
334026	pfam00352	880535	Plasmodium sp. gorilla clade G2	2	6
334026	pfam00352	1499975	Candidatus Nitrosotalea sinensis	2	6
334026	pfam00352	1604004	Halanaeroarchaeum sulfurireducens	2	6
334026	pfam00352	1706433	Arc I group archaeon ADurb1013_Bin02101	2	6
334026	pfam00352	1706436	Arc I group archaeon B03fssc0709_Meth_Bin005	2	6
334026	pfam00352	4565	Triticum aestivum	2	5
334026	pfam00352	4909	Pichia kudriavzevii	2	5
334026	pfam00352	5833	Plasmodium falciparum	2	5
334026	pfam00352	6238	Caenorhabditis briggsae	2	5
334026	pfam00352	10041	Peromyscus leucopus	2	5
334026	pfam00352	30608	Microcebus murinus	2	5
334026	pfam00352	61621	Rhinopithecus bieti	2	5
334026	pfam00352	133434	Acanthaster planci	2	5
334026	pfam00352	181119	Pseudopodoces humilis	2	5
334026	pfam00352	284813	Encephalitozoon cuniculi GB-M1	2	5
334026	pfam00352	342948	Thermococcus onnurineus	2	5
334026	pfam00352	353152	Cryptosporidium parvum Iowa II	2	5
334026	pfam00352	430914	Halorhabdus tiamatea	2	5
334026	pfam00352	759273	Colletotrichum higginsianum IMI 349063	2	5
334026	pfam00352	864142	Plasmodium ovale wallikeri	2	5
334026	pfam00352	1042311	Trichoderma asperellum CBS 433.97	2	5
334026	pfam00352	1397361	Sporothrix schenckii 1099-18	2	5
334026	pfam00352	1805388	Thaumarchaeota archaeon 13_1_40CM_2_39_7	2	5
334026	pfam00352	1868482	Carlito syrichta	2	5
334026	pfam00352	1978155	Candidatus Marsarchaeota G1 archaeon OSP_D	2	5
334026	pfam00352	971	Selenomonas ruminantium	2	4
334026	pfam00352	2214	Methanosarcina acetivorans	2	4
334026	pfam00352	2215	Methanosarcina vacuolata	2	4
334026	pfam00352	2247	Halorubrum lacusprofundi	2	4
334026	pfam00352	2248	Halorubrum saccharovorum	2	4
334026	pfam00352	2315	Methanoplanus limicola	2	4
334026	pfam00352	2322	Methanohalobium evestigatum	2	4
334026	pfam00352	2340	Solemya velum gill symbiont	2	4
334026	pfam00352	3983	Manihot esculenta	2	4
334026	pfam00352	4956	Zygosaccharomyces rouxii	2	4
334026	pfam00352	5486	Candida viswanathii	2	4
334026	pfam00352	5802	Eimeria tenella	2	4
334026	pfam00352	5849	Plasmodium gallinaceum	2	4
334026	pfam00352	5866	Babesia bigemina	2	4
334026	pfam00352	5874	Theileria annulata	2	4
334026	pfam00352	6412	Helobdella robusta	2	4
334026	pfam00352	6945	Ixodes scapularis	2	4
334026	pfam00352	7209	Loa loa	2	4
334026	pfam00352	8478	Chrysemys picta bellii	2	4
334026	pfam00352	9565	Theropithecus gelada	2	4
334026	pfam00352	9568	Mandrillus leucophaeus	2	4
334026	pfam00352	9713	Leptonychotes weddellii	2	4
334026	pfam00352	9974	Manis javanica	2	4
334026	pfam00352	10228	Trichoplax adhaerens	2	4
334026	pfam00352	29288	Natronococcus occultus	2	4
334026	pfam00352	33203	Purpureocillium lilacinum	2	4
334026	pfam00352	34506	Strongyloides ratti	2	4
334026	pfam00352	35745	Haloferax denitrificans	2	4
334026	pfam00352	43928	Halobaculum gomorrense	2	4
334026	pfam00352	45989	Methanoculleus	2	4
334026	pfam00352	54120	Methanolacinia petrolearia	2	4
334026	pfam00352	61858	Natronorubrum bangense	2	4
334026	pfam00352	63128	Natronorubrum tibetense	2	4
334026	pfam00352	64713	Halorubrum coriense	2	4
334026	pfam00352	77519	Plasmodium gonderi	2	4
334026	pfam00352	83984	Methanocorpusculum labreanum	2	4
334026	pfam00352	85471	Plasmodium relictum	2	4
334026	pfam00352	94643	Besnoitia besnoiti	2	4
334026	pfam00352	94694	Desulfurococcus amylolyticus	2	4
334026	pfam00352	110164	Thermococcus guaymasensis	2	4
334026	pfam00352	110365	Gregarina niphandrodes	2	4
334026	pfam00352	112498	Ramularia collo-cygni	2	4
334026	pfam00352	127582	Trichechus manatus latirostris	2	4
334026	pfam00352	129789	Natrialba aegyptia	2	4
334026	pfam00352	146826	Halorhabdus utahensis	2	4
334026	pfam00352	148818	Hamiltosporidium magnivora	2	4
334026	pfam00352	170861	Methanosarcina lacustris	2	4
334026	pfam00352	178214	Facklamia hominis	2	4
334026	pfam00352	182779	Haloarcula quadrata	2	4
334026	pfam00352	183963	Halobacteria	2	4
334026	pfam00352	190975	Methanobrevibacter thaueri	2	4
334026	pfam00352	208452	Plasmodium coatneyi	2	4
334026	pfam00352	225400	Myotis davidii	2	4
334026	pfam00352	273057	Saccharolobus solfataricus P2	2	4
334026	pfam00352	306901	Chaetomium globosum CBS 148.51	2	4
334026	pfam00352	312017	Tetrahymena thermophila SB210	2	4
334026	pfam00352	332168	Halococcus hamelinensis	2	4
334026	pfam00352	333668	Theileria parva strain Muguga	2	4
334026	pfam00352	353800	Halostagnicola larsenii	2	4
334026	pfam00352	391180	Enhydra lutris kenyoni	2	4
334026	pfam00352	403191	Haloferax elongans	2	4
334026	pfam00352	411361	Halogeometricum pallidum	2	4
334026	pfam00352	412133	Trichomonas vaginalis G3	2	4
334026	pfam00352	420950	Methanolobus psychrophilus	2	4
334026	pfam00352	431895	Monosiga brevicollis MX1	2	4
334026	pfam00352	441375	Cryptosporidium muris RN66	2	4
334026	pfam00352	553466	Halogranum rubrum	2	4
334026	pfam00352	553467	Halopelagius inordinatus	2	4
334026	pfam00352	553469	Halogeometricum rufum	2	4
334026	pfam00352	558529	Natronoarchaeum philippinense	2	4
334026	pfam00352	573729	Thermothelomyces thermophilus ATCC 42464	2	4
334026	pfam00352	655863	Grosmannia clavigera kw1407	2	4
334026	pfam00352	660521	Halogranum gelatinilyticum	2	4
334026	pfam00352	668570	Methanospirillum lacunae	2	4
334026	pfam00352	718286	Candidatus Nitrosopumilus sp. NM25	2	4
334026	pfam00352	721885	Stereum hirsutum FP-91666 SS1	2	4
334026	pfam00352	751944	Halobacterium sp. DL1	2	4
334026	pfam00352	756883	halophilic archaeon DL31	2	4
334026	pfam00352	763407	Phycomyces blakesleeanus NRRL 1555(-)	2	4
334026	pfam00352	857276	Cryptosporidium ubiquitum	2	4
334026	pfam00352	880161	Micromonas sp. RCC1109 virus MpV1	2	4
334026	pfam00352	890420	Halovenus aranensis	2	4
334026	pfam00352	948311	Fusarium proliferatum	2	4
334026	pfam00352	1033975	Plasmodium vivax Brazil I	2	4
334026	pfam00352	1037528	Nosema apis BRL 01	2	4
334026	pfam00352	1042877	Thermococcus sp. 4557	2	4
334026	pfam00352	1054217	Thermoplasmatales archaeon BRNA1	2	4
334026	pfam00352	1070774	Halonotius sp. J07HN4	2	4
334026	pfam00352	1120755	Plasmodium cynomolgi strain B	2	4
334026	pfam00352	1168221	Coniosporium apollinis CBS 100218	2	4
334026	pfam00352	1220926	Mucor circinelloides f. circinelloides 1006PhL	2	4
334026	pfam00352	1237626	Plasmodium inui San Antonio 1	2	4
334026	pfam00352	1267564	Halopenitus malekzadehii	2	4
334026	pfam00352	1277351	Methanospirillum stamsii	2	4
334026	pfam00352	1353158	Methanococcoides vulcani	2	4
334026	pfam00352	1383844	Halorubrum persicum	2	4
334026	pfam00352	1406512	Candidatus Methanomassiliicoccus intestinalis	2	4
334026	pfam00352	1431545	Candidatus Halobonum tyrrellensis	2	4
334026	pfam00352	1537102	Theileria equi strain WA	2	4
